13552	222	9999.0	0.24	3.6	0.0	0.0	0.0	11	0	0
222	13551	9999.0	0.27	4.050000000000001	0.0	0.0	0.0	11	0	0
13551	222	9999.0	0.27	4.050000000000001	0.0	0.0	0.0	11	0	0
222	13556	9999.0	0.09	1.35	0.0	0.0	0.0	11	0	0
13556	222	9999.0	0.09	1.35	0.0	0.0	0.0	11	0	0
220	6787	9999.0	0.11	1.65	0.0	0.0	0.0	11	0	0
6787	220	9999.0	0.11	1.65	0.0	0.0	0.0	11	0	0
220	6790	9999.0	0.15	2.25	0.0	0.0	0.0	11	0	0
6790	220	9999.0	0.15	2.25	0.0	0.0	0.0	11	0	0
220	13558	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
13558	220	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
215	6706	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
6706	215	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
215	13553	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
13553	215	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
215	13554	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
13554	215	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
215	9924	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
9924	215	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
227	6756	9999.0	0.1	1.5	0.0	0.0	0.0	11	0	0
6756	227	9999.0	0.1	1.5	0.0	0.0	0.0	11	0	0
227	13561	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
13561	227	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
227	13562	9999.0	0.27	4.050000000000001	0.0	0.0	0.0	11	0	0
13562	227	9999.0	0.27	4.050000000000001	0.0	0.0	0.0	11	0	0
227	6765	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
6765	227	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
228	6736	9999.0	0.3	4.5	0.0	0.0	0.0	11	0	0
6736	228	9999.0	0.3	4.5	0.0	0.0	0.0	11	0	0
228	13564	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
13564	228	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
228	13565	9999.0	0.16	2.4	0.0	0.0	0.0	11	0	0
13565	228	9999.0	0.16	2.4	0.0	0.0	0.0	11	0	0
228	13566	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
13566	228	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
228	13567	9999.0	0.26	3.9	0.0	0.0	0.0	11	0	0
13567	228	9999.0	0.26	3.9	0.0	0.0	0.0	11	0	0
228	13568	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
13568	228	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
235	6734	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
6734	235	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
235	13570	9999.0	0.3	4.5	0.0	0.0	0.0	11	0	0
13570	235	9999.0	0.3	4.5	0.0	0.0	0.0	11	0	0
235	13571	9999.0	0.36	5.4	0.0	0.0	0.0	11	0	0
13571	235	9999.0	0.36	5.4	0.0	0.0	0.0	11	0	0
235	13572	9999.0	0.16	2.4	0.0	0.0	0.0	11	0	0
13572	235	9999.0	0.16	2.4	0.0	0.0	0.0	11	0	0
235	13573	9999.0	0.19	2.85	0.0	0.0	0.0	11	0	0
13573	235	9999.0	0.19	2.85	0.0	0.0	0.0	11	0	0
235	13574	9999.0	0.16	2.4	0.0	0.0	0.0	11	0	0
13574	235	9999.0	0.16	2.4	0.0	0.0	0.0	11	0	0
226	9255	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
9255	226	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
226	13576	9999.0	0.33	4.95	0.0	0.0	0.0	11	0	0
13576	226	9999.0	0.33	4.95	0.0	0.0	0.0	11	0	0
226	13577	9999.0	0.22	3.3	0.0	0.0	0.0	11	0	0
13577	226	9999.0	0.22	3.3	0.0	0.0	0.0	11	0	0
226	13578	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
13578	226	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
226	6796	9999.0	0.38	5.7	0.0	0.0	0.0	11	0	0
6796	226	9999.0	0.38	5.7	0.0	0.0	0.0	11	0	0
234	13578	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
13578	234	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
234	13577	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
13577	234	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
234	9926	9999.0	0.17	2.5500000000000003	0.0	0.0	0.0	11	0	0
9926	234	9999.0	0.17	2.5500000000000003	0.0	0.0	0.0	11	0	0
234	13566	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
13566	234	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
234	13568	9999.0	0.2	3.0	0.0	0.0	0.0	11	0	0
13568	234	9999.0	0.2	3.0	0.0	0.0	0.0	11	0	0
233	6731	9999.0	0.2	3.0	0.0	0.0	0.0	11	0	0
6731	233	9999.0	0.2	3.0	0.0	0.0	0.0	11	0	0
233	6729	9999.0	0.17	2.5500000000000003	0.0	0.0	0.0	11	0	0
6729	233	9999.0	0.17	2.5500000000000003	0.0	0.0	0.0	11	0	0
233	13581	9999.0	0.24	3.6	0.0	0.0	0.0	11	0	0
13581	233	9999.0	0.24	3.6	0.0	0.0	0.0	11	0	0
233	13582	9999.0	0.22	3.3	0.0	0.0	0.0	11	0	0
13582	233	9999.0	0.22	3.3	0.0	0.0	0.0	11	0	0
232	6731	9999.0	0.27	4.050000000000001	0.0	0.0	0.0	11	0	0
6731	232	9999.0	0.27	4.050000000000001	0.0	0.0	0.0	11	0	0
232	6771	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
6771	232	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
232	13584	9999.0	0.17	2.5500000000000003	0.0	0.0	0.0	11	0	0
13584	232	9999.0	0.17	2.5500000000000003	0.0	0.0	0.0	11	0	0
232	13585	9999.0	0.14	2.1	0.0	0.0	0.0	11	0	0
13585	232	9999.0	0.14	2.1	0.0	0.0	0.0	11	0	0
232	13586	9999.0	0.38	5.7	0.0	0.0	0.0	11	0	0
13586	232	9999.0	0.38	5.7	0.0	0.0	0.0	11	0	0
231	6733	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
6733	231	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
231	13588	9999.0	0.14	2.1	0.0	0.0	0.0	11	0	0
13588	231	9999.0	0.14	2.1	0.0	0.0	0.0	11	0	0
231	9930	9999.0	0.15	2.25	0.0	0.0	0.0	11	0	0
9930	231	9999.0	0.15	2.25	0.0	0.0	0.0	11	0	0
225	13590	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
13590	225	9999.0	0.18	2.7	0.0	0.0	0.0	11	0	0
225	13591	9999.0	0.58	8.7	0.0	0.0	0.0	11	0	0
13591	225	9999.0	0.58	8.7	0.0	0.0	0.0	11	0	0
225	13592	9999.0	0.12	1.7999999999999998	0.0	0.0	0.0	11	0	0
13592	225	9999.0	0.12	1.7999999999999998	0.0	0.0	0.0	11	0	0
225	13584	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
13584	225	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
225	13585	9999.0	0.23	3.45	0.0	0.0	0.0	11	0	0
13585	225	9999.0	0.23	3.45	0.0	0.0	0.0	11	0	0
225	13593	9999.0	0.53	7.95	0.0	0.0	0.0	11	0	0
13593	225	9999.0	0.53	7.95	0.0	0.0	0.0	11	0	0
224	6797	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
6797	224	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
224	6297	9999.0	0.26	3.9	0.0	0.0	0.0	11	0	0
6297	224	9999.0	0.26	3.9	0.0	0.0	0.0	11	0	0
224	9929	9999.0	0.07	1.05	0.0	0.0	0.0	11	0	0
9929	224	9999.0	0.07	1.05	0.0	0.0	0.0	11	0	0
221	9932	9999.0	0.23	3.45	0.0	0.0	0.0	11	0	0
9932	221	9999.0	0.23	3.45	0.0	0.0	0.0	11	0	0
221	9928	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
9928	221	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
221	13596	9999.0	0.08	1.2	0.0	0.0	0.0	11	0	0
13596	221	9999.0	0.08	1.2	0.0	0.0	0.0	11	0	0
221	9927	9999.0	0.33	4.95	0.0	0.0	0.0	11	0	0
9927	221	9999.0	0.33	4.95	0.0	0.0	0.0	11	0	0
221	13597	9999.0	0.33	4.95	0.0	0.0	0.0	11	0	0
13597	221	9999.0	0.33	4.95	0.0	0.0	0.0	11	0	0
219	6784	9999.0	0.07	1.05	0.0	0.0	0.0	11	0	0
6784	219	9999.0	0.07	1.05	0.0	0.0	0.0	11	0	0
219	13558	9999.0	0.08	1.2	0.0	0.0	0.0	11	0	0
13558	219	9999.0	0.08	1.2	0.0	0.0	0.0	11	0	0
219	13599	9999.0	0.12	1.7999999999999998	0.0	0.0	0.0	11	0	0
13599	219	9999.0	0.12	1.7999999999999998	0.0	0.0	0.0	11	0	0
214	6408	9999.0	0.12	1.7999999999999998	0.0	0.0	0.0	11	0	0
6408	214	9999.0	0.12	1.7999999999999998	0.0	0.0	0.0	11	0	0
214	6407	9999.0	0.12	1.7999999999999998	0.0	0.0	0.0	11	0	0
6407	214	9999.0	0.12	1.7999999999999998	0.0	0.0	0.0	11	0	0
229	13602	9999.0	0.34	5.1000000000000005	0.0	0.0	0.0	11	0	0
13602	229	9999.0	0.34	5.1000000000000005	0.0	0.0	0.0	11	0	0
229	13603	9999.0	0.09	1.35	0.0	0.0	0.0	11	0	0
13603	229	9999.0	0.09	1.35	0.0	0.0	0.0	11	0	0
229	13604	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
13604	229	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
230	13606	9999.0	0.06	0.8999999999999999	0.0	0.0	0.0	11	0	0
13606	230	9999.0	0.06	0.8999999999999999	0.0	0.0	0.0	11	0	0
586	13608	9999.0	0.16	2.4	0.0	0.0	0.0	11	0	0
13608	586	9999.0	0.16	2.4	0.0	0.0	0.0	11	0	0
586	13609	9999.0	0.11	1.65	0.0	0.0	0.0	11	0	0
13609	586	9999.0	0.11	1.65	0.0	0.0	0.0	11	0	0
586	13610	9999.0	0.62	9.3	0.0	0.0	0.0	11	0	0
13610	586	9999.0	0.62	9.3	0.0	0.0	0.0	11	0	0
588	5625	9999.0	0.07	1.05	0.0	0.0	0.0	11	0	0
5625	588	9999.0	0.07	1.05	0.0	0.0	0.0	11	0	0
588	13612	9999.0	0.17	2.5500000000000003	0.0	0.0	0.0	11	0	0
13612	588	9999.0	0.17	2.5500000000000003	0.0	0.0	0.0	11	0	0
588	13613	9999.0	0.1	1.5	0.0	0.0	0.0	11	0	0
13613	588	9999.0	0.1	1.5	0.0	0.0	0.0	11	0	0
584	5832	9999.0	0.08	1.2	0.0	0.0	0.0	11	0	0
5832	584	9999.0	0.08	1.2	0.0	0.0	0.0	11	0	0
584	13615	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
13615	584	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
584	13616	9999.0	0.35	5.25	0.0	0.0	0.0	11	0	0
13616	584	9999.0	0.35	5.25	0.0	0.0	0.0	11	0	0
585	13618	9999.0	0.19	2.85	0.0	0.0	0.0	11	0	0
13618	585	9999.0	0.19	2.85	0.0	0.0	0.0	11	0	0
585	13619	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
13619	585	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
585	5837	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
5837	585	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
589	13621	9999.0	0.1	1.5	0.0	0.0	0.0	11	0	0
13621	589	9999.0	0.1	1.5	0.0	0.0	0.0	11	0	0
589	13622	9999.0	0.09	1.35	0.0	0.0	0.0	11	0	0
13622	589	9999.0	0.09	1.35	0.0	0.0	0.0	11	0	0
589	13623	9999.0	0.32	4.8	0.0	0.0	0.0	11	0	0
13623	589	9999.0	0.32	4.8	0.0	0.0	0.0	11	0	0
592	13625	9999.0	0.09	1.35	0.0	0.0	0.0	11	0	0
13625	592	9999.0	0.09	1.35	0.0	0.0	0.0	11	0	0
592	5706	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
5706	592	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
592	13626	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
13626	592	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
592	10068	9999.0	0.27	4.050000000000001	0.0	0.0	0.0	11	0	0
10068	592	9999.0	0.27	4.050000000000001	0.0	0.0	0.0	11	0	0
593	5686	9999.0	0.2	3.0	0.0	0.0	0.0	11	0	0
5686	593	9999.0	0.2	3.0	0.0	0.0	0.0	11	0	0
593	13447	9999.0	0.32	4.8	0.0	0.0	0.0	11	0	0
13447	593	9999.0	0.32	4.8	0.0	0.0	0.0	11	0	0
593	13628	9999.0	0.22	3.3	0.0	0.0	0.0	11	0	0
13628	593	9999.0	0.22	3.3	0.0	0.0	0.0	11	0	0
591	5685	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
5685	591	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
591	13447	9999.0	0.43	6.45	0.0	0.0	0.0	11	0	0
13447	591	9999.0	0.43	6.45	0.0	0.0	0.0	11	0	0
590	13610	9999.0	0.34	5.1000000000000005	0.0	0.0	0.0	11	0	0
13610	590	9999.0	0.34	5.1000000000000005	0.0	0.0	0.0	11	0	0
590	13631	9999.0	0.19	2.85	0.0	0.0	0.0	11	0	0
13631	590	9999.0	0.19	2.85	0.0	0.0	0.0	11	0	0
590	5685	9999.0	0.49	7.35	0.0	0.0	0.0	11	0	0
5685	590	9999.0	0.49	7.35	0.0	0.0	0.0	11	0	0
555	10055	9999.0	0.15	2.25	0.0	0.0	0.0	11	0	0
10055	555	9999.0	0.15	2.25	0.0	0.0	0.0	11	0	0
555	5366	9999.0	0.54	8.100000000000001	0.0	0.0	0.0	11	0	0
5366	555	9999.0	0.54	8.100000000000001	0.0	0.0	0.0	11	0	0
555	13633	9999.0	0.15	2.25	0.0	0.0	0.0	11	0	0
13633	555	9999.0	0.15	2.25	0.0	0.0	0.0	11	0	0
557	10056	9999.0	0.19	2.85	0.0	0.0	0.0	11	0	0
10056	557	9999.0	0.19	2.85	0.0	0.0	0.0	11	0	0
557	13635	9999.0	0.1	1.5	0.0	0.0	0.0	11	0	0
13635	557	9999.0	0.1	1.5	0.0	0.0	0.0	11	0	0
557	10057	9999.0	0.47	7.05	0.0	0.0	0.0	11	0	0
10057	557	9999.0	0.47	7.05	0.0	0.0	0.0	11	0	0
558	10058	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
10058	558	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
558	13637	9999.0	0.3	4.5	0.0	0.0	0.0	11	0	0
13637	558	9999.0	0.3	4.5	0.0	0.0	0.0	11	0	0
558	10498	9999.0	0.41	6.15	0.0	0.0	0.0	11	0	0
10498	558	9999.0	0.41	6.15	0.0	0.0	0.0	11	0	0
559	13639	9999.0	0.2	3.0	0.0	0.0	0.0	11	0	0
13639	559	9999.0	0.2	3.0	0.0	0.0	0.0	11	0	0
559	10059	9999.0	0.3	4.5	0.0	0.0	0.0	11	0	0
10059	559	9999.0	0.3	4.5	0.0	0.0	0.0	11	0	0
559	13640	9999.0	0.36	5.4	0.0	0.0	0.0	11	0	0
13640	559	9999.0	0.36	5.4	0.0	0.0	0.0	11	0	0
560	10060	9999.0	0.38	5.7	0.0	0.0	0.0	11	0	0
10060	560	9999.0	0.38	5.7	0.0	0.0	0.0	11	0	0
560	13642	9999.0	0.23	3.45	0.0	0.0	0.0	11	0	0
13642	560	9999.0	0.23	3.45	0.0	0.0	0.0	11	0	0
556	13644	9999.0	0.11	1.65	0.0	0.0	0.0	11	0	0
13644	556	9999.0	0.11	1.65	0.0	0.0	0.0	11	0	0
556	13645	9999.0	0.35	5.25	0.0	0.0	0.0	11	0	0
13645	556	9999.0	0.35	5.25	0.0	0.0	0.0	11	0	0
554	13647	9999.0	0.52	7.800000000000001	0.0	0.0	0.0	11	0	0
13647	554	9999.0	0.52	7.800000000000001	0.0	0.0	0.0	11	0	0
554	13648	9999.0	0.22	3.3	0.0	0.0	0.0	11	0	0
13648	554	9999.0	0.22	3.3	0.0	0.0	0.0	11	0	0
554	5435	9999.0	0.43	6.45	0.0	0.0	0.0	11	0	0
5435	554	9999.0	0.43	6.45	0.0	0.0	0.0	11	0	0
553	5659	9999.0	0.27	4.050000000000001	0.0	0.0	0.0	11	0	0
5659	553	9999.0	0.27	4.050000000000001	0.0	0.0	0.0	11	0	0
553	13650	9999.0	0.23	3.45	0.0	0.0	0.0	11	0	0
13650	553	9999.0	0.23	3.45	0.0	0.0	0.0	11	0	0
553	13651	9999.0	0.15	2.25	0.0	0.0	0.0	11	0	0
13651	553	9999.0	0.15	2.25	0.0	0.0	0.0	11	0	0
552	5659	9999.0	0.32	4.8	0.0	0.0	0.0	11	0	0
5659	552	9999.0	0.32	4.8	0.0	0.0	0.0	11	0	0
552	5657	9999.0	0.11	1.65	0.0	0.0	0.0	11	0	0
5657	552	9999.0	0.11	1.65	0.0	0.0	0.0	11	0	0
552	13653	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
13653	552	9999.0	0.25	3.75	0.0	0.0	0.0	11	0	0
552	5658	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
5658	552	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
548	13655	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
13655	548	9999.0	0.28	4.2	0.0	0.0	0.0	11	0	0
548	13656	9999.0	0.2	3.0	0.0	0.0	0.0	11	0	0
13656	548	9999.0	0.2	3.0	0.0	0.0	0.0	11	0	0
548	13657	9999.0	0.54	8.100000000000001	0.0	0.0	0.0	11	0	0
13657	548	9999.0	0.54	8.100000000000001	0.0	0.0	0.0	11	0	0
548	5670	9999.0	0.34	5.1000000000000005	0.0	0.0	0.0	11	0	0
5670	548	9999.0	0.34	5.1000000000000005	0.0	0.0	0.0	11	0	0
548	5668	9999.0	0.14	2.1	0.0	0.0	0.0	11	0	0
5668	548	9999.0	0.14	2.1	0.0	0.0	0.0	11	0	0
545	13659	9999.0	0.06	0.8999999999999999	0.0	0.0	0.0	11	0	0
13659	545	9999.0	0.06	0.8999999999999999	0.0	0.0	0.0	11	0	0
545	13660	9999.0	0.34	5.1000000000000005	0.0	0.0	0.0	11	0	0
13660	545	9999.0	0.34	5.1000000000000005	0.0	0.0	0.0	11	0	0
545	13661	9999.0	0.36	5.4	0.0	0.0	0.0	11	0	0
13661	545	9999.0	0.36	5.4	0.0	0.0	0.0	11	0	0
544	10052	9999.0	0.22	3.3	0.0	0.0	0.0	11	0	0
10052	544	9999.0	0.22	3.3	0.0	0.0	0.0	11	0	0
544	13663	9999.0	0.06	0.8999999999999999	0.0	0.0	0.0	11	0	0
13663	544	9999.0	0.06	0.8999999999999999	0.0	0.0	0.0	11	0	0
544	13664	9999.0	0.19	2.85	0.0	0.0	0.0	11	0	0
13664	544	9999.0	0.19	2.85	0.0	0.0	0.0	11	0	0
547	13655	9999.0	0.36	5.4	0.0	0.0	0.0	11	0	0
13655	547	9999.0	0.36	5.4	0.0	0.0	0.0	11	0	0
547	5661	9999.0	0.31	4.65	0.0	0.0	0.0	11	0	0
5661	547	9999.0	0.31	4.65	0.0	0.0	0.0	11	0	0
547	5646	9999.0	0.32	4.8	0.0	0.0	0.0	11	0	0
5646	547	9999.0	0.32	4.8	0.0	0.0	0.0	11	0	0
547	13666	9999.0	0.53	7.95	0.0	0.0	0.0	11	0	0
13666	547	9999.0	0.53	7.95	0.0	0.0	0.0	11	0	0
551	5661	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
5661	551	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
551	5654	9999.0	0.44	6.6	0.0	0.0	0.0	11	0	0
5654	551	9999.0	0.44	6.6	0.0	0.0	0.0	11	0	0
551	13668	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
13668	551	9999.0	0.21	3.15	0.0	0.0	0.0	11	0	0
550	10047	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
10047	550	9999.0	0.13	1.95	0.0	0.0	0.0	11	0	0
550	13670	9999.0	0.08	1.2	0.0	0.0	0.0	11	0	0
13670	550	9999.0	0.08	1.2	0.0	0.0	0.0	11	0	0
550	13671	9999.0	0.71	10.65	0.0	0.0	0.0	11	0	0
13671	550	9999.0	0.71	10.65	0.0	0.0	0.0	11	0	0
549	10048	9999.0	0.17	2.5500000000000003	0.0	0.0	0.0	11	0	0
10048	549	9999.0	0.17	2.5500000000000003	0.0	0.0	0.0	11	0	0
549	13673	9999.0	0.35	5.25	0.0	0.0	0.0	11	0	0
13673	549	9999.0	0.35	5.25	0.0	0.0	0.0	11	0	0
549	13668	9999.0	0.44	6.6	0.0	0.0	0.0	11	0	0
13668	549	9999.0	0.44	6.6	0.0	0.0	0.0	11	0	0
549	13674	9999.0	0.33	4.95	0.0	0.0	0.0	11	0	0
13674	549	9999.0	0.33	4.95	0.0	0.0	0.0	11	0	0
546	10051	9999.0	0.29	4.35	0.0	0.0	0.0	11	0	0
