tailNode	headNode	capacity	length	fft	UE_travelTime	UE_flow
17252	10118	5880.0	0.3	4.5	4.5	0.0
5003	5006	1300.0	4.13	4.13	4.1300000201905664	37.421472938426795
5007	5008	1650.0	1.23	2.30625	29.364464211466665	2796.8506790920896
5009	10122	1570.0	0.54	8.100000000000001	8.100000000000001	0.0
5011	5001	1300.0	1.47	1.47	1.4732161979962366	427.0091537494518
5012	8725	1570.0	2.17	2.604	2.604509311012819	78.31029770001993
5014	5015	1570.0	1.55	1.8599999999999999	1.8599999999999999	0.0
5016	5014	1570.0	6.69	8.028	8.028007093386613	15.17133481675527
5018	5019	5670.0	1.861166	1.0737496153846156	1.2218895340626912	3859.6310442295617
5020	10146	860.0	0.29	0.54375	0.5437500009303605	3.9339616102046993
5022	5023	9270.0	1.197082	0.6906242307692307	0.7303712578718986	5265.816912314369
5024	5025	770.0	0.55	1.03125	1.3002940445177849	483.04553079990757
5026	5027	5670.0	0.586561	0.3384005769230769	0.3399960824616086	1919.146461305338
5028	5027	2070.0	0.500668	0.625835	0.6403486629878984	939.2535292914922
5029	5028	5240.0	0.26	0.26	0.2624596572769406	2263.615839737785
5021	5024	1570.0	0.4	0.75	1.4021885483549377	1348.8003107232203
5030	5031	910.0	0.48	0.7024390243902439	0.7024515632445357	41.41104000782869
5032	5033	9270.0	1.89709	1.094475	1.5435325809015574	7906.6616315748
5030	5034	770.0	0.5	0.9375	0.9375	0.0
5038	5025	3920.0	0.41	0.41	0.4210312625295276	2059.1758730036718
5039	10145	910.0	0.64	0.9365853658536585	0.9553848923319962	279.0942546614975
5042	10147	1570.0	12.46	14.952	14.952000000549107	0.7068470191312171
5006	5043	1300.0	6.14	6.14	6.140000030016967	37.421472938426795
5043	7223	1300.0	3.73	3.73	3.7381608289292263	427.0091537494518
5044	16696	3870.0	0.229508	0.13240846153846153	0.13504906232274835	1765.4163316353308
5046	5047	1570.0	6.92	8.304	8.304	0.0
5039	10144	770.0	0.51	0.95625	0.9562557575291414	29.718064749324235
5049	5046	770.0	1.25	1.8292682926829267	1.8292682926829267	0.0
5050	16693	3870.0	0.181224	0.1045523076923077	0.11067867327476566	2206.543320103928
5053	10160	1570.0	4.46	5.352	5.352	0.0
5054	15950	1570.0	3.23	3.8760000000000003	3.887699262772501	179.90556661360839
5055	5056	1950.0	0.43	0.6292682926829268	0.6294167916298662	178.91075509785978
5057	5058	910.0	0.53	0.775609756097561	0.775609756097561	0.0
5059	15938	1950.0	0.13	0.1902439024390244	0.19294193300348655	544.214081716871
5061	5062	910.0	0.39	0.5707317073170731	0.5964060877530416	347.4863402185342
5063	16684	8300.0	3.044577	1.7564867307692307	4.08517568968344	9024.040417121025
5065	5066	4000.0	0.593473	0.6847765384615385	0.6847771431802477	247.44308514865807
5195	13980	1650.0	0.13	0.24375000000000002	0.43304702153700136	1376.2756562105403
5068	5171	4000.0	0.481766	0.5558838461538462	0.60402729311663	2536.7552564741372
5070	5071	1570.0	8.52	10.224	11.025974580270963	484.2441344203837
5072	15952	910.0	1.09	1.5951219512195123	1.809145481767189	467.56122107193363
5062	15939	770.0	0.23	0.33658536585365856	0.33796583111455897	153.42170566656927
5074	5075	1450.0	2.35	2.82	2.8835488418499926	514.6077997892613
5074	17124	910.0	0.81	1.1853658536585365	1.628976432656111	617.7757628933458
5077	10110	1570.0	0.92	1.104	1.1051141439861962	128.95072457663102
5079	10380	3920.0	0.72	0.864	0.8640000008570167	16.062810467344075
5081	13954	1570.0	0.35	0.41999999999999993	0.42000035728113155	14.997297610927703
5083	5084	1570.0	9.97	11.964000000000002	11.966592493818355	80.78755772110927
5085	16681	8300.0	3.229111	1.862948653846154	3.307504434945304	8076.024999841651
5056	5087	910.0	0.48	0.7024390243902439	0.7605399120763773	409.9938301925896
5088	15964	1450.0	2.8	3.3599999999999994	6.253421383115364	1343.4154481101816
5090	13977	1300.0	0.66	0.9658536585365853	2.3278888595893994	1265.3434698804015
5081	13953	1570.0	0.33	0.396	0.3971812802894034	179.26243682486034
5092	13982	2490.0	0.23	0.43125	0.5045793779459619	1396.829521510557
5156	15628	2940.0	0.15	0.18	0.1865729826238856	1184.867567559788
5096	34832	2950.0	0.17	0.20400000000000001	0.279886856103745	2191.040678980864
5094	7642	1570.0	1.61	1.932	1.9614053059858654	294.1806896920131
5068	5100	8300.0	0.703132	0.4056530769230769	0.435086746778411	4946.384849223688
5101	5066	8300.0	0.875246	0.5049496153846154	0.5049496172540303	153.18901682053902
5093	34844	1950.0	0.08	0.11707317073170731	0.12042294769642754	658.5051900801125
5104	10104	1450.0	0.88	1.056	1.4988951161921993	1111.5244567445402
5106	10105	1450.0	0.69	0.828	0.9978727216734697	920.7166035701778
5059	15937	910.0	0.21	0.3073170731707317	0.3281182655578261	388.26522992681373
5108	5109	910.0	0.36	0.5268292682926828	0.5284635350131115	168.07329593208206
5133	5110	900.0	1.119447	1.178365263157895	1.2889886696526065	452.46287291923375
5111	5112	8300.0	0.391504	0.22586769230769232	0.25793396390043455	5683.4509978460765
5113	7529	2300.0	0.15491	0.17874230769230767	0.18026613353151302	912.1312043853959
5114	5115	1450.0	0.62	0.744	0.7552158836105404	462.9025715548607
5116	5117	1300.0	2.82	4.126829268292682	4.126829269079154	2.640838135225265
5112	26594	6300.0	2.661021	1.535204423076923	3.230842195697686	6595.582202231474
5119	5116	1300.0	0.95	1.3902439024390243	1.3902439027039706	2.640838135225265
11005	12979	8300.0	1.362054	0.7858003846153847	0.8748447675929599	5424.411196379232
5119	10109	1450.0	0.72	0.864	0.864	0.0
