tailNode	headNode	capacity	length	fft	UE_travelTime	UE_flow
17252	10118	5880.0	0.3	1.2	1.223524170575235	2011.6114184800347
5003	5006	1300.0	4.13	4.13	4.1300006013406305	70.61763985387876
5007	5008	1650.0	1.23	2.30625	3.6357597582982892	1273.2305323394676
5009	10122	1570.0	0.54	2.16	2.1600056147753075	21.060333328568102
5011	5001	1300.0	1.47	1.47	1.477320210994357	498.04508753392207
5012	8725	1570.0	2.17	2.604	2.604130353555951	51.75140708593271
5014	5015	1570.0	1.55	1.8599999999999999	1.8600016419872647	15.167200436150583
5016	5014	1570.0	6.69	8.028	8.02831955688669	48.26880125943462
5018	5019	5670.0	1.861166	1.0737496153846156	1.1308936958722413	3169.0873348347545
5020	10146	860.0	0.29	0.54375	0.5437512854932429	26.001408051400688
5022	5023	8300.0	1.197082	0.6906242307692307	0.7128796403548792	4181.59656185309
5024	5025	770.0	0.55	1.03125	1.258691321916195	462.31187473392333
5026	5027	5670.0	0.586561	0.3384005769230769	0.34128473545803556	2169.286456059906
5028	5027	2070.0	0.500668	0.625835	0.6278683582918575	621.7735119565751
5029	5028	5240.0	0.26	0.26	0.260575233865745	1724.7723522919382
5021	5024	1570.0	0.4	0.75	1.234295110461182	1247.925589723443
5030	5031	910.0	0.48	0.7024390243902439	0.7024540564783278	43.50184360633156
5032	5033	8300.0	1.89709	1.094475	1.352942492857958	6314.620013226903
5030	5034	770.0	0.5	0.9375	0.9375	0.0
5038	5025	3920.0	0.41	0.41	0.4221081850004822	2095.3794753660395
5039	10145	910.0	0.64	0.9365853658536585	0.9381918486578428	143.09014089303574
5042	10147	1570.0	12.46	14.952	14.952	0.0
5006	5043	1300.0	6.14	6.14	6.140000894002777	70.61763985387876
5043	7223	1300.0	3.73	3.73	3.74857441293126	498.04508753392207
5044	16696	3870.0	0.229508	0.13240846153846153	0.13555415236186888	1830.5322725365722
5046	5047	1570.0	6.92	8.304	8.305613171208114	78.14883944115472
5039	10144	770.0	0.51	0.95625	0.9572553403459699	114.43848402678411
5049	5046	770.0	1.25	1.8292682926829267	1.8298656277513632	77.16181320160534
5050	16693	3870.0	0.181224	0.1045523076923077	0.11047210319104452	2190.936677132536
5053	10160	1570.0	4.46	5.352	5.352	0.0
5054	15950	1570.0	3.23	3.8760000000000003	3.888617311353781	184.08429413043478
5055	5056	1950.0	0.43	0.6292682926829268	0.6330227339570365	430.17121763062016
