tailNode	headNode	capacity	length	fft	UE_travelTime	UE_flow
17252	10118	5880.0	0.3	1.2	1.4478103772361937	3740.1120767771226
5003	5006	1300.0	4.13	4.13	4.130220242200475	213.11674064531184
5007	5008	1650.0	1.23	2.30625	5.857262318509787	1645.6436019016583
5009	10122	1570.0	0.54	2.16	2.16738989244071	186.88846010694857
5011	5001	1300.0	1.47	1.47	1.4700085583846443	140.81296215451653
5012	8725	1570.0	2.17	2.604	2.6073056513727226	138.26449216794958
5014	5015	1570.0	1.55	1.8599999999999999	1.8600918764564098	51.542098719470175
5016	5014	1570.0	6.69	8.028	8.02800000000059	0.10690455583432677
5018	5019	5670.0	1.861166	1.0737496153846156	1.0817252356041296	2108.419561498881
5020	10146	860.0	0.29	0.54375	0.5439649378591737	98.9987476502171
5022	5023	8300.0	1.197082	0.6906242307692307	1.1074971080734954	7668.1106784076
5024	5025	770.0	0.55	1.03125	2.079332863193859	689.0087631498969
5026	5027	5670.0	0.586561	0.3384005769230769	0.3524619763319445	3010.8846644082014
5028	5027	2070.0	0.500668	0.625835	0.6280547098734696	633.3228307299727
5029	5028	5240.0	0.26	0.26	0.2613104651267338	2012.0470789054348
5021	5024	1570.0	0.4	0.75	2.251814431069309	1677.0762295612976
5030	5031	910.0	0.48	0.7024390243902439	0.7054010250455491	182.68766572841506
5032	5033	8300.0	1.89709	1.094475	1.1340127479358795	4281.628073729778
5030	5034	770.0	0.5	0.9375	0.9375	0.0
5038	5025	3920.0	0.41	0.41	0.4266509077567112	2224.081870505395
5039	10145	910.0	0.64	0.9365853658536585	0.9426874466666462	205.60276185775467
5042	10147	1570.0	12.46	14.952	14.952	0.0
5006	5043	1300.0	6.14	6.14	6.140327430293199	213.11674064531184
5043	7223	1300.0	3.73	3.73	3.730021716173281	140.81296215451653
5044	16696	3870.0	0.229508	0.13240846153846153	0.13271575234793917	1131.182661115981
5046	5047	1570.0	6.92	8.304	8.30402074451529	20.8074196261004
5039	10144	770.0	0.51	0.95625	0.9815973921719159	265.84343569016136
5049	5046	770.0	1.25	1.8292682926829267	1.8292730041279734	20.711549048443896
5050	16693	3870.0	0.181224	0.1045523076923077	0.10588600585311685	1609.4873666363783
5053	10160	1570.0	4.46	5.352	5.352	0.0
5054	15950	1570.0	3.23	3.8760000000000003	3.8855415196364516	169.09565932631568
5055	5056	1950.0	0.43	0.6292682926829268	0.6307810158941731	336.0608693283587
5057	5058	910.0	0.53	0.775609756097561	0.7756314949713765	46.80954971266449
5059	15938	1950.0	0.13	0.1902439024390244	0.19047099331494072	277.8705114597727
5061	5062	910.0	0.39	0.5707317073170731	0.6186217247788589	411.5966091454879
5063	16684	8300.0	3.044577	1.7564867307692307	2.965137942242714	7878.837118539743
5065	5066	4000.0	0.593473	0.6847765384615385	1.0767244246282377	3718.4038684660904
5195	13980	1650.0	0.13	0.24375000000000002	0.31238830528828493	1055.9471113690752
5068	5171	4000.0	0.481766	0.5558838461538462	0.8391507032655028	3631.923496188447
5070	5071	1570.0	8.52	10.224	10.224019890182033	19.284558682335295
5072	15952	910.0	1.09	1.5951219512195123	1.9817923003044973	549.0433462946426
5062	15939	770.0	0.23	0.33658536585365856	0.33692789047451716	105.0700263758855
5074	5075	1450.0	2.35	2.82	2.90167201980322	549.7642065018596
5074	17124	910.0	0.81	1.1853658536585365	1.2305417744801257	332.18420978336644
5077	10110	1570.0	0.92	1.104	1.196641131499585	494.27498186702906
5079	10380	3920.0	0.72	0.864	0.9081129621453817	1725.6303252058688
5081	13954	1570.0	0.35	0.41999999999999993	0.41999999999999993	0.0
5083	5084	1570.0	9.97	11.964000000000002	11.964402245627484	45.85418816851469
5085	16681	8300.0	3.229111	1.862948653846154	3.618211232860671	8408.26625052455
5056	5087	910.0	0.48	0.7024390243902439	0.7085339187264382	222.2404822233783
5088	15964	1450.0	2.8	3.3599999999999994	7.214058936134385	1448.7842908678117
5090	13977	1300.0	0.66	0.9658536585365853	1.8069944789058119	1110.088103455666
5081	13953	1570.0	0.33	0.396	0.396092243010058	82.58242407038918
5092	13982	2490.0	0.23	0.43125	0.8074853501119053	2141.0057636137426
5156	15628	2940.0	0.15	0.18	0.18562501898486017	1137.2468380053845
5096	34832	2950.0	0.17	0.20400000000000001	0.3019333162974811	2343.2799181940036
5094	7642	1570.0	1.61	1.932	2.080520253574743	481.28396170789614
5068	5100	8300.0	0.703132	0.4056530769230769	0.4486462926692613	5349.844419928048
5101	5066	8300.0	0.875246	0.5049496153846154	0.535938510595269	4777.89685310161
5093	34844	1950.0	0.08	0.11707317073170731	0.12585719706204218	855.6016556027603
5104	10104	1450.0	0.88	1.056	1.4918319413405043	1106.8279071667525
5106	10105	1450.0	0.69	0.828	0.8432405518380363	487.8966029792206
5059	15937	910.0	0.21	0.3073170731707317	0.3104196333129191	231.5729628237293
5108	5109	910.0	0.36	0.5268292682926828	0.5268292847935666	7.389935465339667
5133	5110	1200.0	1.119447	1.178365263157895	1.1916096265053586	323.08707489421266
5111	5112	8300.0	0.391504	0.22586769230769232	0.3166887045849357	7049.81775451222
5113	7529	2300.0	0.15491	0.17874230769230767	0.17902886226032522	650.2723125773327
5114	5115	1450.0	0.62	0.744	0.7446883710554983	221.95356988446915
5116	5117	1300.0	2.82	4.126829268292682	4.126829531060847	12.800512855600362
5112	26594	6300.0	2.661021	1.535204423076923	5.118394324964307	7700.090067089555
5119	5116	1300.0	0.95	1.3902439024390243	1.3902439909602144	12.800512855600362
11005	12979	8300.0	1.362054	0.7858003846153847	0.80391294506566	3901.4570390808367
5119	10109	1450.0	0.72	0.864	0.864	0.0
16380	15926	910.0	1.28	1.873170731707317	1.950805497646047	339.837875519673
5123	15899	910.0	0.1	0.14634146341463414	0.1463500584729544	57.226322526092524
5110	15931	910.0	0.29	0.42439024390243896	0.7005763938814441	717.9472847623604
5116	10108	1300.0	0.27	0.3951219512195122	0.3951219512195122	0.0
5115	5119	1450.0	0.29	0.348	0.3480000063618821	12.800512855600362
5107	15892	1860.0	0.08	0.11707317073170731	0.1755884202743568	1365.941603700324
5127	10807	1950.0	0.62	0.9073170731707316	0.922137517504965	565.5053518311485
5070	5130	3490.0	0.42	0.42	0.4201121156699665	773.3491187225468
5131	5130	910.0	0.91	1.092	1.185507520693382	459.04176338715047
5130	15948	1950.0	0.87	1.273170731707317	1.559311380442894	1152.5949783739584
5132	7531	770.0	0.307711	0.45030878048780487	0.45030885790374553	9.929620719645811
5056	5070	1950.0	0.72	1.0536585365853657	1.0693400805865143	551.3920952145323
5131	5099	910.0	0.32	0.384	0.384	0.0
5056	5057	910.0	0.1	0.14634146341463414	0.14634556508893895	46.80954971266449
5109	5061	910.0	0.3	0.4390243902439024	0.45561441365250405	331.41723296461953
5126	7530	910.0	0.28	0.40975609756097564	0.4746009649224337	488.99834107893594
5126	5109	910.0	0.13	0.1902439024390244	0.19853893901932648	344.55197529280554
5073	5132	770.0	0.07	0.10243902439024391	0.10247941511450845	81.21565439975436
5061	5073	910.0	0.15	0.2195121951219512	0.2195122397628336	12.282805960139779
