tailNode	headNode	capacity	length	fft	UE_travelTime	UE_flow
17252	10118	5880.0	0.3	1.2	1.2235887487397308	2013.0644350270418
5003	5006	1300.0	4.13	4.13	4.130000787031265	74.26442239836776
5007	5008	1650.0	1.23	2.30625	3.6327260583606518	1272.4711347963353
5009	10122	1570.0	0.54	2.16	2.1600059041672472	21.38451304527448
5011	5001	1300.0	1.47	1.47	1.4776226216361843	501.8317867159469
5012	8725	1570.0	2.17	2.604	2.6041322758455703	51.98219127982367
5014	5015	1570.0	1.55	1.8599999999999999	1.8600016648577775	15.231103517171288
5016	5014	1570.0	6.69	8.028	8.028309971916523	47.824066699585885
5018	5019	5670.0	1.861166	1.0737496153846156	1.1268506154629967	3121.327258631549
5020	10146	860.0	0.29	0.54375	0.5437504654732708	19.942402396349394
5022	5023	8300.0	1.197082	0.6906242307692307	0.7126422160765377	4172.325642041271
5024	5025	770.0	0.55	1.03125	1.261541604149849	463.818022147689
5026	5027	5670.0	0.586561	0.3384005769230769	0.3410832900037967	2137.0253394029496
5028	5027	2070.0	0.500668	0.625835	0.6278592552499699	621.1882409770363
5029	5028	5240.0	0.26	0.26	0.26055573261228104	1713.677794798731
5021	5024	1570.0	0.4	0.75	1.234400853651623	1247.9967455752546
5030	5031	910.0	0.48	0.7024390243902439	0.7024537798049502	43.28290805943808
5032	5033	8300.0	1.89709	1.094475	1.354106163128314	6320.492788837595
5030	5034	770.0	0.5	0.9375	0.9375	0.0
5038	5025	3920.0	0.41	0.41	0.4222933863184141	2101.339349918583
5039	10145	910.0	0.64	0.9365853658536585	0.9382750897566956	145.06695682998804
5042	10147	1570.0	12.46	14.952	14.952	0.0
5006	5043	1300.0	6.14	6.14	6.140001170065851	74.26442239836776
5043	7223	1300.0	3.73	3.73	3.749341754219706	501.8317867159469
5044	16696	3870.0	0.229508	0.13240846153846153	0.13547803858920685	1821.2772302877538
5046	5047	1570.0	6.92	8.304	8.305582522250265	77.69452650212442
5039	10144	770.0	0.51	0.95625	0.9572666069913002	114.77204725854945
5049	5046	770.0	1.25	1.8292682926829267	1.8298607813850838	76.9912772046192
5050	16693	3870.0	0.181224	0.1045523076923077	0.11045018957109133	2189.2558548985826
5053	10160	1570.0	4.46	5.352	5.352	0.0
5054	15950	1570.0	3.23	3.8760000000000003	3.888617311353781	184.0842941304346
5055	5056	1950.0	0.43	0.6292682926829268	0.6331930602978395	435.38622854339263
5057	5058	910.0	0.53	0.775609756097561	0.7756097560985542	0.4750440879125888
5059	15938	1950.0	0.13	0.1902439024390244	0.190856357094819	363.8039711312806
5061	5062	910.0	0.39	0.5707317073170731	0.6334191347053876	442.8241816249381
5063	16684	8300.0	3.044577	1.7564867307692307	3.087384486371602	8037.505645782545
5065	5066	4000.0	0.593473	0.6847765384615385	0.7529117718215897	2609.0558140295075
5195	13980	1650.0	0.13	0.24375000000000002	0.32222641797142804	1093.5403355366677
5068	5171	4000.0	0.481766	0.5558838461538462	0.5900450193006838	2366.4903586151263
5070	5071	1570.0	8.52	10.224	10.224730383870495	57.65898247819452
5072	15952	910.0	1.09	1.5951219512195123	1.8442848594729464	487.2703109349626
5062	15939	770.0	0.23	0.33658536585365856	0.3365865812129674	22.70204773410643
5074	5075	1450.0	2.35	2.82	2.830818148812254	322.80777318813426
5074	17124	910.0	0.81	1.1853658536585365	1.2298616854527185	330.8184914742818
5077	10110	1570.0	0.92	1.104	1.1097379804353416	212.21777814242435
5079	10380	3920.0	0.72	0.864	0.8640000110954501	31.53177806082506
5081	13954	1570.0	0.35	0.41999999999999993	0.41999999999999993	0.0
5083	5084	1570.0	9.97	11.964000000000002	11.96592194548924	73.76288502155893
5085	16681	8300.0	3.229111	1.862948653846154	3.1984691358654738	7945.922658048357
5056	5087	910.0	0.48	0.7024390243902439	0.7043859157793657	163.00919854115963
5088	15964	1450.0	2.8	3.3599999999999994	6.637203618001928	1388.2170643826353
5090	13977	1300.0	0.66	0.9658536585365853	1.7364079379573574	1083.9741056730443
5081	13953	1570.0	0.33	0.396	0.397167083172298	178.60483087817306
5092	13982	2490.0	0.23	0.43125	0.6029843541505797	1744.4738993850603
5156	15628	2940.0	0.15	0.18	0.18297288029409725	961.4146054378001
5096	34832	2950.0	0.17	0.20400000000000001	0.2805993015604064	2196.439924396241
5094	7642	1570.0	1.61	1.932	1.9330061584085136	105.46166048519791
5068	5100	8300.0	0.703132	0.4056530769230769	0.45464533532924206	5496.426089929688
