tailNode	headNode	capacity	length	fft	UE_travelTime	UE_flow
17252	10118	5880.0	0.3	1.2	1.2234641814702463	2010.2590215318237
5003	5006	1300.0	4.13	4.13	4.1300005714148025	69.94637058017082
5007	5008	1650.0	1.23	2.30625	3.641185749727626	1274.5855830057221
5009	10122	1570.0	0.54	2.16	2.160005685630614	21.140762080642155
5011	5001	1300.0	1.47	1.47	1.4777828588204318	503.78896467688804
5012	8725	1570.0	2.17	2.604	2.6041408149038334	52.980049166725365
5014	5015	1570.0	1.55	1.8599999999999999	1.8600016748072739	15.258712999717648
5016	5014	1570.0	6.69	8.028	8.028316610569446	48.13309478903072
5018	5019	5670.0	1.861166	1.0737496153846156	1.129889764704321	3157.4846117659936
5020	10146	860.0	0.29	0.54375	0.5437501365697278	14.477604091321039
5022	5023	8300.0	1.197082	0.6906242307692307	0.7125362191670244	4168.161068144596
5024	5025	770.0	0.55	1.03125	1.2353365530309004	449.41332438092496
5026	5027	5670.0	0.586561	0.3384005769230769	0.34121443872641816	2158.2375869010925
5028	5027	2070.0	0.500668	0.625835	0.6278920405500203	623.2864984337875
5029	5028	5240.0	0.26	0.26	0.26056394106094366	1718.3856745007427
5021	5024	1570.0	0.4	0.75	1.2328203784170413	1246.9320265392585
5030	5031	910.0	0.48	0.7024390243902439	0.7024576707331402	46.12351053346969
5032	5033	8300.0	1.89709	1.094475	1.3511493776080783	6305.529390374079
5030	5034	770.0	0.5	0.9375	0.9375	0.0
5038	5025	3920.0	0.41	0.41	0.4227952938427271	2117.131810897089
5039	10145	910.0	0.64	0.9365853658536585	0.9382381912942376	144.19964934506658
5042	10147	1570.0	12.46	14.952	14.952	0.0
5006	5043	1300.0	6.14	6.14	6.140000849512564	69.94637058017082
5043	7223	1300.0	3.73	3.73	3.749748342449123	503.78896467688804
5044	16696	3870.0	0.229508	0.13240846153846153	0.13552477704770813	1826.9816527688474
5046	5047	1570.0	6.92	8.304	8.305555459082694	77.28824638133167
5039	10144	770.0	0.51	0.95625	0.9573136374882656	116.13564788156633
5049	5046	770.0	1.25	1.8292682926829267	1.8298460736106854	76.46743346092158
5050	16693	3870.0	0.181224	0.1045523076923077	0.11044216293756041	2188.638955295225
5053	10160	1570.0	4.46	5.352	5.352	0.0
5054	15950	1570.0	3.23	3.8760000000000003	3.888617311353781	184.0842941304346
5055	5056	1950.0	0.43	0.6292682926829268	0.6329376908405046	427.50264896606154
5057	5058	910.0	0.53	0.775609756097561	0.7756097560980949	0.4013644389627971
5059	15938	1950.0	0.13	0.1902439024390244	0.19089543080818142	369.96651297233194
5061	5062	910.0	0.39	0.5707317073170731	0.6319105761887567	439.9041739871817
5063	16684	8300.0	3.044577	1.7564867307692307	3.0844879814340715	8033.8826143609895
5065	5066	4000.0	0.593473	0.6847765384615385	0.7472466465483786	2563.593208193412
5195	13980	1650.0	0.13	0.24375000000000002	0.32588187081838027	1106.620469131783
5068	5171	4000.0	0.481766	0.5558838461538462	0.5888340602868627	2349.257380959595
5070	5071	1570.0	8.52	10.224	10.224902681839321	61.49297353734638
5072	15952	910.0	1.09	1.5951219512195123	1.8419935036498956	486.04916667231674
5062	15939	770.0	0.23	0.33658536585365856	0.3365874741222654	26.36557587327014
5074	5075	1450.0	2.35	2.82	2.8309997287390547	324.22612975348113
5074	17124	910.0	0.81	1.1853658536585365	1.230643814450785	332.38782646789997
5077	10110	1570.0	0.92	1.104	1.1096881968569643	211.65643458327932
5079	10380	3920.0	0.72	0.864	0.8640000110248084	31.47877751622226
5081	13954	1570.0	0.35	0.41999999999999993	0.41999999999999993	0.0
5083	5084	1570.0	9.97	11.964000000000002	11.966028624462044	74.98402928420472
5085	16681	8300.0	3.229111	1.862948653846154	3.217415119604112	7969.119441306969
5056	5087	910.0	0.48	0.7024390243902439	0.7038101511539132	148.2031195514496
5088	15964	1450.0	2.8	3.3599999999999994	6.72639743224212	1398.0702141878069
5090	13977	1300.0	0.66	0.9658536585365853	1.7478487741000406	1088.3218763656232
5081	13953	1570.0	0.33	0.396	0.39717721599551264	179.0747446038256
5092	13982	2490.0	0.23	0.43125	0.6001787898017474	1736.9856513602163
5156	15628	2940.0	0.15	0.18	0.183796189919703	1025.3558360154839
5096	34832	2950.0	0.17	0.20400000000000001	0.2822665974540624	2208.9324093908476
5094	7642	1570.0	1.61	1.932	1.9328829750435101	101.35731839543692
5068	5100	8300.0	0.703132	0.4056530769230769	0.4526318379083386	5448.898397754317
5101	5066	8300.0	0.875246	0.5049496153846154	0.5817462447788152	5765.003832128716
5093	34844	1950.0	0.08	0.11707317073170731	0.11946578470090094	600.9894576263534
5104	10104	1450.0	0.88	1.056	1.3264407193813579	976.0993417194736
5106	10105	1450.0	0.69	0.828	1.00031958830381	924.1912878345556
5059	15937	910.0	0.21	0.3073170731707317	0.30835281006670145	171.90120307514252
5108	5109	910.0	0.36	0.5268292682926828	0.5268295043958156	15.222951226829657
5133	5110	1200.0	1.119447	1.178365263157895	1.1860676455055388	275.46228886287787
5111	5112	8300.0	0.391504	0.22586769230769232	0.2616162996149497	5812.753837052037
5113	7529	2300.0	0.15491	0.17874230769230767	0.1793566165350014	758.857219321225
5114	5115	1450.0	0.62	0.744	0.7521283359410598	425.2651111163392
5116	5117	1300.0	2.82	4.126829268292682	4.126829497662436	12.336532141210146
5112	26594	6300.0	2.661021	1.535204423076923	3.2012690168897344	6571.611056373265
5119	5116	1300.0	0.95	1.3902439024390243	1.3902439797089767	12.336532141210146
11005	12979	8300.0	1.362054	0.7858003846153847	0.8260553475790104	4602.587863221791
5119	10109	1450.0	0.72	0.864	0.864	0.0
16380	15926	910.0	1.28	1.873170731707317	3.124359135210404	723.0428346917287
